date,vix_open,vix_high,vix_low,vix_close,vix_log_ret,vix_20d_std,vix_60d_mean,sigma_proxy,k_proxy,regime
2020-03-06,41.46,54.39,40.84,41.94,0.05690598420336901,10.829058604659961,17.478666666666665,0.4194,1.2582,stress
2020-03-09,41.94,62.12,41.94,54.46,0.2612264617718396,12.477295169099914,18.125,0.5446,1.6338,crisis
2020-03-10,49.68,55.66,43.56,47.3,-0.14095619174772622,12.981943776281275,18.6635,0.473,1.4189999999999998,stress
2020-03-11,52.24,55.82,49.98,53.9,0.13062018241706408,13.800526648989718,19.3295,0.539,1.617,crisis
2020-03-12,61.46,76.83,59.91,75.47,0.33660474838182575,16.567745288583172,20.37683333333333,0.7547,2.2641,crisis
2020-03-13,71.31,77.57,55.17,57.83,-0.2662275541266501,16.799587549761647,21.138333333333335,0.5783,1.7348999999999999,crisis
2020-03-16,57.83,83.56,57.83,82.69,0.35759100356394846,19.041274282877986,22.311666666666664,0.8269,2.4806999999999997,crisis
2020-03-17,82.69,84.83,70.37,75.91,-0.08555024770539887,19.866365757758857,23.367166666666666,0.7591,2.2773,crisis
2020-03-18,69.37,85.47,69.37,76.45,0.007088504346395297,20.185975557562905,24.433,0.7645000000000001,2.2935,crisis
2020-03-19,80.62,84.26,68.57,72.0,-0.05997081335901644,19.793891528502062,25.424500000000002,0.72,2.16,crisis
2020-03-20,67.86,69.51,57.42,66.04,-0.08640549996412794,18.79305747371956,26.315,0.6604000000000001,1.9812,crisis
2020-03-23,74.08,76.74,60.46,61.59,-0.06976109935297536,17.9679625635243,27.130333333333333,0.6159,1.8477000000000001,crisis
2020-03-24,58.76,61.88,36.24,61.67,0.001298069304449534,17.13731947196558,27.947333333333333,0.6167,1.8501,crisis
2020-03-25,61.44,68.86,58.03,63.95,0.03630393902145013,16.10589084776126,28.789333333333335,0.6395000000000001,1.9185,crisis
2020-03-26,65.67,67.06,57.66,61.0,-0.047227663851540314,15.665807419512818,29.559,0.61,1.8299999999999998,crisis
2020-03-27,64.95,69.1,61.8,65.54,0.07178677909735764,15.274866344492343,30.421666666666667,0.6554000000000001,1.9662000000000002,crisis
2020-03-30,66.3,67.69,56.6,57.08,-0.13820685066203353,14.147269729155278,31.165166666666664,0.5708,1.7124,crisis
2020-03-31,56.69,58.75,50.88,53.54,-0.0640247545164292,13.221208749183003,31.82383333333333,0.5354,1.6061999999999999,crisis
2020-04-01,57.38,60.59,52.76,57.06,0.06367430769314764,11.502723521890456,32.544000000000004,0.5706,1.7118,crisis
2020-04-02,54.46,57.24,50.45,50.91,-0.11404397787110954,10.62910763942701,33.16266666666667,0.5091,1.5272999999999999,crisis
2020-04-03,51.11,52.29,46.74,46.8,-0.08417616499064318,10.197573743943074,33.7185,0.46799999999999997,1.404,stress
2020-04-06,44.17,45.73,43.45,45.24,-0.03390155167568132,10.752508777024984,34.2635,0.4524,1.3572,stress
2020-04-07,44.83,47.51,43.51,46.7,0.031762513426931704,10.79525396449264,34.8325,0.467,1.401,stress
2020-04-08,45.9,47.28,42.53,43.35,-0.07443746144830055,11.42885402000243,35.349666666666664,0.4335,1.3005,stress
2020-04-09,43.0,45.73,41.39,41.67,-0.03952525779218874,11.679205497491305,35.83766666666667,0.4167,1.2501,stress
2020-04-13,44.6,45.04,41.17,41.17,-0.012071609652549053,12.367254130842534,36.316833333333335,0.4117,1.2351,stress
2020-04-14,40.24,40.57,37.31,37.76,-0.0864594945045134,11.813694673644866,36.74083333333333,0.3776,1.1327999999999998,stress
2020-04-15,39.4,43.23,39.34,40.84,0.07841165201916489,11.338498740318776,37.219833333333334,0.40840000000000004,1.2252,stress
2020-04-16,41.92,43.02,39.87,40.11,-0.01803631351450319,10.521200601892506,37.674166666666665,0.4011,1.2033,stress
2020-04-17,39.5,40.26,37.63,38.15,-0.050099922051495493,9.96099407161439,38.094833333333334,0.3815,1.1444999999999999,stress
2020-04-20,40.68,43.83,39.88,43.83,0.13879275670025182,9.420379140878302,38.609,0.43829999999999997,1.3149,stress
2020-04-21,44.28,47.77,43.77,45.41,0.03541383067914161,9.050958018499031,39.12316666666667,0.45409999999999995,1.3622999999999998,stress
2020-04-22,44.91,45.07,41.41,41.98,-0.07853903071737278,8.673457681795371,39.519000000000005,0.41979999999999995,1.2593999999999999,stress
2020-04-23,41.3,42.47,39.06,41.38,-0.014395642075089476,7.940625986194796,39.93733333333333,0.4138,1.2414,stress
2020-04-24,41.91,42.08,35.6,35.93,-0.14122507119197003,7.580909454537451,40.263000000000005,0.3593,1.0778999999999999,stress
2020-04-27,36.29,36.44,32.51,33.29,-0.07631554953849351,6.496007680835545,40.559666666666665,0.3329,0.9986999999999999,stress
2020-04-28,33.21,35.39,30.54,33.57,0.008375759405010008,6.1430272624634545,40.80516666666667,0.3357,1.0070999999999999,stress
2020-04-29,32.48,33.19,30.71,31.23,-0.07225363969695664,6.141450111633663,41.02616666666666,0.3123,0.9369,stress
2020-04-30,30.99,35.94,30.93,34.15,0.08938341472181177,5.215931339352842,41.32783333333334,0.34149999999999997,1.0245,stress
2020-05-01,38.17,39.57,36.59,37.19,0.0852773219201799,4.672707853505463,41.695166666666665,0.37189999999999995,1.1157,stress
2020-05-04,39.13,40.32,35.53,35.97,-0.03335465022944639,4.464570940662909,42.04533333333334,0.35969999999999996,1.0791,stress
2020-05-05,34.82,36.22,31.95,33.61,-0.06786161597051787,4.427432991558208,42.34766666666666,0.3361,1.0083,stress
2020-05-06,32.69,35.69,31.68,34.12,0.015060080886463822,4.139943395239935,42.66566666666667,0.34119999999999995,1.0235999999999998,stress
2020-05-07,32.12,32.28,30.37,31.44,-0.08180275506247225,4.221323065231323,42.93666666666666,0.3144,0.9432,stress
2020-05-08,30.14,30.39,27.89,27.98,-0.11659099832367081,4.624168175552322,43.174,0.2798,0.8394,elevated
2020-05-11,28.46,31.46,26.97,27.57,-0.014761744201629678,4.9595908946310026,43.397666666666666,0.2757,0.8271,elevated
2020-05-12,28.47,33.04,26.0,33.04,0.18099072361707158,4.99738929210479,43.72033333333333,0.33039999999999997,0.9912,stress
2020-05-13,32.74,37.42,30.77,35.28,0.06559728248581331,4.869293988595262,44.061166666666665,0.3528,1.0584,stress
2020-05-14,35.16,39.28,32.33,32.61,-0.07869724133736256,4.805153237055039,44.364999999999995,0.3261,0.9783,stress
2020-05-15,32.5,35.13,31.04,31.89,-0.022326508779261456,4.819530742608556,44.637166666666666,0.3189,0.9567,stress
2020-05-18,30.71,31.08,28.35,29.3,-0.08470496499894464,4.51564893045945,44.84083333333333,0.293,0.879,elevated
2020-05-19,28.73,30.74,28.37,30.53,0.04112229072376472,3.759475187338291,44.932500000000005,0.3053,0.9159,stress
2020-05-20,29.52,29.83,27.83,27.99,-0.08686250321942435,3.403442954916424,44.93483333333333,0.2799,0.8396999999999999,elevated
2020-05-21,28.97,30.2,27.67,29.53,0.05355939222846917,2.8339425763973516,44.967666666666666,0.2953,0.8859,elevated
2020-05-22,31.36,31.55,28.03,28.16,-0.04750416446598971,2.844277495900517,44.78433333333333,0.2816,0.8448,elevated
2020-05-26,27.72,28.58,27.18,28.01,-0.005340942017824535,2.953606671245002,44.58266666666667,0.2801,0.8403,elevated
2020-05-27,27.62,30.53,25.92,27.62,-0.014021441290871017,3.049051448704016,44.486,0.2762,0.8286,elevated
2020-05-28,27.82,29.89,27.43,28.59,0.03451685835307439,3.111526787185093,44.34883333333334,0.2859,0.8577,elevated
2020-05-29,29.3,30.16,27.29,27.51,-0.03850743139773716,3.137587239299096,44.274166666666666,0.2751,0.8253,elevated
2020-06-01,28.94,30.6,28.11,28.23,0.025835667328914624,2.814825225948072,44.08433333333333,0.2823,0.8469,elevated
2020-06-02,28.4,28.52,26.66,26.84,-0.05049193016191689,2.604825229009863,43.83266666666667,0.26839999999999997,0.8051999999999999,elevated
2020-06-03,26.75,26.98,25.04,25.66,-0.04495995291599053,2.6302021135070297,43.352666666666664,0.2566,0.7697999999999999,elevated
2020-06-04,26.23,26.43,24.38,25.81,0.005828654543031941,2.532308027742788,42.9945,0.2581,0.7743,elevated
2020-06-05,24.79,25.09,23.54,24.52,-0.05127290266251183,2.675875213438944,42.50483333333333,0.2452,0.7355999999999999,elevated
2020-06-08,25.56,25.98,24.65,25.81,0.05127290266251183,2.7551244121305984,41.67716666666666,0.2581,0.7743,elevated
2020-06-09,25.93,27.7,25.71,27.57,0.0659662113051831,2.7551244121305984,41.17283333333333,0.2757,0.8271,elevated
2020-06-10,26.73,29.01,26.06,27.57,0.0,2.569479314446923,40.25416666666667,0.2757,0.8271,elevated
2020-06-11,30.45,42.58,29.49,40.79,0.3917087282937617,3.4757386189658455,39.66883333333333,0.4079,1.2237,stress
2020-06-12,37.68,44.16,34.97,36.09,-0.12242113467477012,3.756152706945886,38.99616666666667,0.36090000000000005,1.0827,stress
2020-06-15,44.09,44.44,34.28,34.4,-0.04795925427534442,3.900437593534191,38.3695,0.344,1.032,stress
2020-06-16,34.28,37.45,31.73,33.67,-0.021449331206369493,4.036591188249656,37.830000000000005,0.3367,1.0101,stress
2020-06-17,33.28,35.17,32.25,33.47,-0.005957717949748087,4.138106101257589,37.36133333333333,0.3347,1.0041,stress
2020-06-18,33.83,36.25,32.24,32.94,-0.015961790473741022,4.197443426157353,36.8825,0.32939999999999997,0.9881999999999999,stress
2020-06-19,32.07,35.12,30.4,35.12,0.06408304401742182,4.372242469320337,36.40200000000001,0.35119999999999996,1.0535999999999999,stress
2020-06-22,35.22,35.39,31.64,31.77,-0.10024832048549115,4.370319119987507,35.91483333333334,0.3177,0.9531,stress
2020-06-23,31.71,31.71,29.26,31.37,-0.012670426078837949,4.350304133349028,35.345333333333336,0.31370000000000003,0.9411,stress
2020-06-24,31.05,37.12,30.95,33.84,0.07579151253543603,4.373345431492912,34.958,0.33840000000000003,1.0152,stress
2020-06-25,36.59,36.93,31.59,32.22,-0.049056156989194744,4.3617862106447225,34.602666666666664,0.3222,0.9665999999999999,stress
2020-06-26,33.01,36.25,31.04,34.73,0.07501648900715452,4.377396366262761,34.2305,0.34729999999999994,1.0418999999999998,stress
2020-06-29,35.05,36.31,31.78,31.78,-0.08876670564741262,4.325667913136517,33.91166666666667,0.3178,0.9534,stress
2020-06-30,32.54,32.94,29.56,30.43,-0.043408197199690246,4.203684599316211,33.63883333333334,0.3043,0.9128999999999999,stress
2020-07-01,30.96,31.76,28.2,28.62,-0.06132318978057505,4.03686485960811,33.36183333333334,0.2862,0.8586,elevated
2020-07-02,28.33,28.44,25.9,27.68,-0.03339564337883605,3.914880484833256,33.04483333333334,0.2768,0.8303999999999999,elevated
2020-07-06,27.76,28.33,24.92,27.94,0.009349223079347269,3.6495601393220327,32.788,0.27940000000000004,0.8382000000000001,elevated
2020-07-07,28.77,29.63,27.25,29.43,0.05195520841656531,3.4143108651984884,32.583999999999996,0.2943,0.8828999999999999,elevated
2020-07-08,28.95,30.2,27.24,28.08,-0.046956983087770965,3.3806603216721194,32.365833333333335,0.2808,0.8423999999999999,elevated
2020-07-09,28.18,31.48,26.11,29.26,0.04116381643436817,3.2812101025146228,32.22416666666667,0.2926,0.8778,elevated
2020-07-10,30.86,30.91,27.13,27.29,-0.06970106087173145,2.765087368944552,31.998333333333335,0.2729,0.8187,elevated
2020-07-13,27.85,32.45,26.87,32.19,0.16513551059046971,2.5543219823420196,31.866333333333333,0.32189999999999996,0.9656999999999999,stress
2020-07-14,31.14,33.67,29.21,29.52,-0.08658784557844479,2.475634687361033,31.722500000000004,0.2952,0.8855999999999999,elevated
2020-07-15,29.15,30.09,27.17,27.76,-0.06147186409366823,2.5012283298205227,31.454666666666665,0.2776,0.8328,elevated
2020-07-16,28.41,29.29,26.98,28.0,0.008608374536600127,2.4897204979468643,31.1645,0.28,0.84,elevated
2020-07-17,27.15,27.54,25.41,25.68,-0.08649203135344319,2.639747745125812,30.892833333333336,0.2568,0.7704,elevated
2020-07-20,26.94,27.08,24.35,24.46,-0.0486733485627342,2.6564853610901613,30.610833333333332,0.2446,0.7338,elevated
2020-07-21,24.08,25.65,23.61,24.84,0.015416126806251373,2.806603866447853,30.426,0.2484,0.7452,elevated
2020-07-22,24.56,26.26,24.13,24.32,-0.02115619996731155,2.9653565952249785,30.2765,0.2432,0.7296,elevated
2020-07-23,23.97,26.95,23.6,26.08,0.06986967996048588,2.787808939689506,30.151666666666664,0.2608,0.7823999999999999,elevated
2020-07-24,27.96,28.58,25.53,25.84,-0.009245058144050855,2.7054083746611037,30.061833333333333,0.2584,0.7752,elevated
2020-07-27,26.6,26.94,24.55,24.74,-0.04350231195005927,2.332112437481285,29.904999999999998,0.24739999999999998,0.7422,elevated
2020-07-28,24.86,25.85,24.05,25.44,0.02790137150757932,2.173398987277078,29.709166666666665,0.2544,0.7632,elevated
2020-07-29,25.16,25.42,23.73,24.1,-0.05411089797531199,2.166759100592938,29.511333333333333,0.24100000000000002,0.723,elevated
2020-07-30,25.04,28.29,24.64,24.76,0.027017607319786308,2.192577130612864,29.363833333333332,0.24760000000000001,0.7428,elevated
2020-07-31,24.79,26.41,23.55,24.46,-0.012190317557369212,2.2475401173170884,29.202833333333334,0.2446,0.7338,elevated
2020-08-03,25.75,26.01,22.17,24.28,-0.007386164067729073,2.2906658995061355,29.0835,0.24280000000000002,0.7284,elevated
2020-08-04,24.01,24.76,22.92,23.76,-0.021649471696853162,2.2631094119659116,29.013166666666667,0.2376,0.7128,elevated
2020-08-05,23.44,23.61,22.86,22.99,-0.03294415571935394,2.330841896691155,28.936833333333333,0.2299,0.6897,elevated
2020-08-06,23.03,24.11,20.97,22.65,-0.01489948684604725,2.3110936121699943,28.763666666666666,0.22649999999999998,0.6794999999999999,elevated
2020-08-07,23.45,24.02,22.02,22.21,-0.019617214022706886,2.3997464778382698,28.545833333333334,0.22210000000000002,0.6663,elevated
2020-08-10,22.88,23.52,21.46,22.13,-0.003608483843377641,1.906028938865294,28.371166666666667,0.2213,0.6638999999999999,elevated
2020-08-11,21.85,24.93,20.28,24.03,0.08236889568541894,1.5718319014189446,28.240166666666667,0.2403,0.7209,elevated
2020-08-12,22.82,22.88,21.54,22.28,-0.07561363468929416,1.4712718271876917,28.12316666666667,0.2228,0.6684,elevated
2020-08-13,22.2,22.92,21.45,22.13,-0.006755260996124779,1.2781685087830368,27.983166666666666,0.2213,0.6638999999999999,elevated
2020-08-14,22.27,23.55,21.79,22.05,-0.0036215521701032927,1.2935096077206842,27.884166666666665,0.2205,0.6615,elevated
2020-08-17,22.52,22.82,21.34,21.35,-0.032260862218221664,1.4021697472141423,27.747833333333332,0.21350000000000002,0.6405000000000001,elevated
2020-08-18,21.69,22.55,21.18,21.51,0.007466203605005273,1.4589847768054172,27.637,0.2151,0.6453,elevated
2020-08-19,21.6,22.98,20.99,22.54,0.046773565331991396,1.4641767041772054,27.545833333333334,0.2254,0.6761999999999999,elevated
2020-08-20,24.1,24.6,22.37,22.72,0.007954085241320463,1.3356420691355562,27.464166666666664,0.22719999999999999,0.6816,elevated
2020-08-21,22.58,24.47,22.06,22.54,-0.007954085241320463,1.2023322730175132,27.363333333333333,0.2254,0.6761999999999999,elevated
2020-08-24,22.87,23.18,21.25,22.37,-0.007570733109591998,1.1513767502669399,27.27766666666667,0.2237,0.6711,elevated
2020-08-25,22.16,23.43,21.53,22.03,-0.015315614687786194,1.018148345102137,27.174333333333333,0.22030000000000002,0.6609,elevated
2020-08-26,22.14,23.27,20.92,23.27,0.05475981649994832,0.9804998725153636,27.11483333333333,0.2327,0.6980999999999999,elevated
2020-08-27,23.42,27.09,21.44,24.47,0.05028290014037973,0.9517588980422748,27.095000000000002,0.2447,0.7341,elevated
2020-08-28,24.59,26.3,22.64,22.96,-0.06369430600321424,0.868575815557325,27.047500000000003,0.2296,0.6888,elevated
2020-08-31,23.91,26.5,21.77,26.41,0.13998915485767505,1.1543373583336665,27.078999999999997,0.2641,0.7923,elevated
2020-09-01,25.86,26.59,25.02,26.12,-0.011041421900810366,1.3581202179182896,27.084166666666665,0.2612,0.7836,elevated
2020-09-02,26.01,27.07,25.53,26.57,0.017081455363491482,1.5826895828911278,27.0675,0.2657,0.7971,elevated
2020-09-03,26.28,35.94,25.66,33.6,0.23474330719743675,2.821657734103062,27.168000000000003,0.336,1.008,stress
2020-09-04,34.62,38.28,29.5,30.75,-0.08863607271663199,3.2094880309879907,27.00066666666667,0.3075,0.9225,stress
2020-09-08,30.61,35.93,30.52,31.46,0.022826903377604957,3.567472347106691,26.923499999999997,0.3146,0.9438,stress
2020-09-09,31.68,31.78,28.12,28.81,-0.08799434853369448,3.6883074138349485,26.830333333333336,0.28809999999999997,0.8643,elevated
2020-09-10,28.67,30.56,27.59,29.71,0.030761140378078977,3.7941135501697096,26.764333333333337,0.29710000000000003,0.8913,elevated
2020-09-11,28.63,29.73,26.51,26.87,-0.10047326684711644,3.742008291363611,26.654333333333334,0.2687,0.8061,elevated
2020-09-14,25.86,26.79,25.38,25.85,-0.03869982167296149,3.6581998377117113,26.536166666666663,0.2585,0.7755,elevated
2020-09-15,25.92,26.0,24.92,25.59,-0.010108950782740767,3.5194420535680724,26.377333333333336,0.2559,0.7676999999999999,elevated
2020-09-16,25.31,26.59,24.84,26.04,0.017432167168670798,3.3709477036962485,26.281833333333335,0.26039999999999996,0.7811999999999999,elevated
2020-09-17,28.22,28.92,26.26,26.46,0.01600034134644135,3.269537227837128,26.2,0.2646,0.7938,elevated
2020-09-18,26.65,28.1,25.28,25.83,-0.02409755157906046,3.1661357403494477,26.0665,0.2583,0.7748999999999999,elevated
2020-09-21,28.04,31.18,27.39,27.78,0.07277973021844852,3.0456852569188535,25.9925,0.2778,0.8334,elevated
2020-09-22,28.61,28.78,26.48,26.86,-0.03367814623110599,2.874460315479322,25.861333333333334,0.2686,0.8058,elevated
2020-09-23,27.02,29.73,25.19,28.58,0.06206898140662975,2.6587996401229814,25.808,0.2858,0.8573999999999999,elevated
2020-09-24,29.54,30.49,27.94,28.51,-0.002452269577140953,2.5049283527945203,25.776,0.2851,0.8553000000000001,elevated
2020-09-25,28.17,30.43,26.02,26.38,-0.07764875563541196,2.4198392726099476,25.73866666666667,0.2638,0.7914,elevated
2020-09-28,27.15,27.19,24.9,26.19,-0.007228488769547958,2.1941483781334004,25.713833333333334,0.2619,0.7857,elevated
2020-09-29,26.81,27.43,25.98,26.27,0.003049945177827862,2.198761074596367,25.685999999999996,0.2627,0.7880999999999999,elevated
2020-09-30,26.69,27.12,25.06,26.37,0.0037993966677469793,2.189930063772083,25.635,0.2637,0.7911,elevated
2020-10-01,25.78,27.11,25.33,26.7,0.012436565041008318,2.186514830790185,25.612000000000002,0.267,0.8009999999999999,elevated
2020-10-02,28.87,29.9,26.93,27.63,0.0342385735291213,1.6953981057098049,25.584833333333332,0.2763,0.8289,elevated
2020-10-05,29.52,29.69,27.27,27.96,0.011872778430284558,1.5129889379364567,25.596,0.2796,0.8388,elevated
2020-10-06,28.05,30.0,26.01,29.48,0.05293714995552623,1.2714404388236153,25.550833333333333,0.2948,0.8844,elevated
2020-10-07,29.26,29.76,27.94,28.06,-0.049366992646821206,1.231692887217978,25.5265,0.28059999999999996,0.8417999999999999,elevated
2020-10-08,27.65,27.99,24.88,26.36,-0.062497365040008024,1.0851595807952807,25.50316666666667,0.2636,0.7908,elevated
2020-10-09,26.2,26.22,24.03,25.0,-0.05297188476610604,1.1729203320198172,25.453166666666668,0.25,0.75,elevated
2020-10-12,25.65,25.65,24.14,25.07,0.0027960873020016486,1.2214590067887994,25.442999999999998,0.2507,0.7521,elevated
2020-10-13,25.67,26.93,25.16,26.07,0.03911331577520816,1.1997982286518034,25.469833333333334,0.2607,0.7821,elevated
2020-10-14,25.72,27.23,25.53,26.4,0.01257878220686015,1.1891863649271446,25.495833333333334,0.264,0.7919999999999999,elevated
2020-10-15,27.1,29.06,26.82,26.97,0.021361126999368096,1.1847596913796943,25.540000000000003,0.2697,0.8090999999999999,elevated
2020-10-16,27.16,27.46,26.19,27.41,0.01618277316305594,1.1604349230045734,25.562166666666666,0.2741,0.8222999999999999,elevated
2020-10-19,27.36,29.69,27.04,29.18,0.06257563277994516,1.2486745604428109,25.617833333333333,0.2918,0.8754,elevated
2020-10-20,28.81,29.6,28.29,29.35,0.005809003179465755,1.3466609779287393,25.694666666666663,0.29350000000000004,0.8805000000000001,elevated
2020-10-21,29.12,30.55,28.37,28.65,-0.024139103113356875,1.3505300129178093,25.74816666666667,0.2865,0.8594999999999999,elevated
2020-10-22,30.1,30.12,27.68,28.11,-0.01902805824230791,1.3329645432968258,25.814999999999998,0.2811,0.8432999999999999,elevated
2020-10-23,28.47,28.67,27.26,27.55,-0.020122849319517133,1.3216094653677655,25.8615,0.2755,0.8265,elevated
2020-10-26,29.38,33.68,29.22,32.46,0.1640060264875216,1.7378022266499882,25.994833333333336,0.3246,0.9738,stress
2020-10-27,32.04,33.77,31.85,33.35,0.027049210275187807,2.137867296852085,26.146,0.3335,1.0005,stress
2020-10-28,34.69,40.77,34.68,40.28,0.1887972954887287,3.463397480114779,26.421333333333333,0.4028,1.2084,stress
2020-10-29,38.8,41.16,35.63,37.59,-0.06911701027427508,3.9679257142348865,26.664666666666665,0.3759,1.1277000000000001,stress
2020-10-30,40.81,41.09,36.5,38.02,0.01137427948419667,4.414008084317841,26.920833333333334,0.38020000000000004,1.1406,stress
2020-11-02,38.57,38.78,36.13,37.13,-0.02368706887129468,4.69480280960285,27.169500000000003,0.3713,1.1139000000000001,stress
2020-11-03,36.44,36.44,34.19,35.55,-0.04348511193973881,4.8447514737195165,27.393166666666666,0.3555,1.0664999999999998,stress
2020-11-04,36.79,36.85,28.03,29.57,-0.18417982238486408,4.817596337769113,27.485500000000002,0.2957,0.8871,elevated
2020-11-05,27.56,28.14,26.04,27.58,-0.06966946149923015,4.769857633316472,27.573833333333333,0.2758,0.8273999999999999,elevated
2020-11-06,27.87,29.44,24.56,24.86,-0.10383078628259046,4.778548419761189,27.61933333333333,0.2486,0.7457999999999999,elevated
2020-11-09,24.8,25.82,22.41,25.75,0.035174541027179984,4.739710489715374,27.680999999999997,0.2575,0.7725,elevated
2020-11-10,25.36,26.77,24.35,24.8,-0.0375909739388085,4.811439876400066,27.7385,0.248,0.744,elevated
2020-11-11,25.01,25.12,22.57,23.45,-0.05597315827864824,4.986675377021411,27.770833333333332,0.2345,0.7034999999999999,elevated
2020-11-12,24.39,27.27,23.53,25.35,0.07790823514490386,5.057640884423452,27.81766666666667,0.2535,0.7605000000000001,elevated
2020-11-13,24.94,25.03,22.74,23.1,-0.0929461125094444,5.2744153080798855,27.824,0.231,0.6930000000000001,elevated
2020-11-16,23.66,24.08,22.43,22.45,-0.028542003339484534,5.542969824352862,27.8225,0.2245,0.6735,elevated
2020-11-17,22.84,24.09,22.34,22.71,0.011514741929203876,5.762536425276093,27.828166666666668,0.2271,0.6813,elevated
2020-11-18,22.86,23.92,21.66,23.84,0.04855948607968186,5.895016182291266,27.858333333333334,0.2384,0.7152,elevated
2020-11-19,23.62,24.52,22.56,23.11,-0.03109941791085946,6.046630640717637,27.855666666666668,0.2311,0.6932999999999999,elevated
2020-11-20,23.43,23.73,22.13,23.7,0.02520962385479608,6.1530564719796494,27.84283333333333,0.237,0.711,elevated
2020-11-23,23.66,23.96,22.45,22.66,-0.04487379254122548,6.230320491038553,27.837833333333332,0.2266,0.6798,elevated
2020-11-24,22.04,22.48,20.8,21.64,-0.04605780162157913,6.275144032735918,27.758333333333333,0.2164,0.6492,elevated
2020-11-25,21.65,22.5,21.13,21.25,-0.01818655860785512,5.674382391619203,27.67716666666667,0.2125,0.6375,elevated
2020-11-27,21.52,21.6,19.51,20.84,-0.01948267848525953,5.1995815621119865,27.581666666666667,0.2084,0.6252,elevated
2020-11-30,22.64,22.89,20.48,20.57,-0.013040513220300642,4.4653631608075335,27.3645,0.2057,0.6171,elevated
2020-12-01,20.21,20.92,20.0,20.77,0.00967593422315538,3.524920118542771,27.198166666666665,0.2077,0.6231,elevated
2020-12-02,21.0,21.25,20.04,21.17,0.019075447258752654,2.3558243053965366,27.026666666666667,0.21170000000000003,0.6351,elevated
2020-12-03,21.24,21.88,20.72,21.28,0.005182579326669767,1.9112889010194767,26.901166666666665,0.21280000000000002,0.6384,elevated
2020-12-04,21.05,21.15,19.97,20.79,-0.023295562603522058,1.648084933300093,26.752499999999998,0.2079,0.6236999999999999,elevated
2020-12-07,22.04,22.62,21.17,21.3,0.024234970845458115,1.5944022968538656,26.659666666666666,0.213,0.639,elevated
2020-12-08,21.65,22.25,20.52,20.68,-0.029540023075151023,1.451562134936465,26.573500000000003,0.20679999999999998,0.6204,elevated
2020-12-09,20.66,22.93,20.1,22.27,0.07407343162904789,1.3244235091470213,26.518166666666666,0.2227,0.6680999999999999,elevated
2020-12-10,22.12,23.46,21.53,22.52,0.01116332200221315,1.2921829754750782,26.4595,0.22519999999999998,0.6756,elevated
2020-12-11,22.49,25.14,22.48,23.31,0.034478649776175985,1.086242194570586,26.407,0.23309999999999997,0.6992999999999999,elevated
2020-12-14,22.67,24.82,21.95,24.72,0.058730179541824246,1.2243619175985183,26.3885,0.24719999999999998,0.7415999999999999,elevated
2020-12-15,24.0,24.07,22.73,22.89,-0.07691249862501426,1.2352834748187387,26.307000000000002,0.2289,0.6867,elevated
2020-12-16,22.51,23.67,22.29,22.5,-0.017184824754101324,1.2307185534869862,26.234333333333332,0.225,0.6749999999999999,elevated
2020-12-17,21.98,22.27,21.52,21.93,-0.025659746780577475,1.159884295500949,26.1235,0.2193,0.6578999999999999,elevated
2020-12-18,22.15,23.77,21.57,21.57,-0.016552102028731586,1.1327683834432705,26.007833333333334,0.2157,0.6471,elevated
2020-12-21,24.25,31.46,24.23,25.16,0.15395197143117478,1.2898098595089802,25.9875,0.2516,0.7548,elevated
2020-12-22,25.24,25.56,23.53,24.23,-0.03766389700380568,1.377467069050347,25.954833333333333,0.24230000000000002,0.7269,elevated
2020-12-23,23.49,23.68,22.13,23.31,-0.038709081780768706,1.400485254249678,25.905500000000004,0.23309999999999997,0.6992999999999999,elevated
2020-12-24,22.47,22.83,21.39,21.53,-0.07943514167139387,1.3923592246718086,25.824833333333334,0.21530000000000002,0.6459,elevated
2020-12-28,22.11,22.12,21.15,21.7,0.007864949170142133,1.3621731863004969,25.7415,0.217,0.6509999999999999,elevated
2020-12-29,21.61,23.72,20.99,23.08,0.06165418109348497,1.3180347212111494,25.665666666666667,0.23079999999999998,0.6923999999999999,elevated
2020-12-30,22.58,23.15,22.41,22.77,-0.01352256156425069,1.2679260936465229,25.579166666666666,0.22769999999999999,0.6830999999999999,elevated
2020-12-31,22.99,23.25,21.24,22.75,-0.0008787346786887085,1.23368713512413,25.467,0.2275,0.6825,elevated
2021-01-04,23.04,29.19,22.56,26.97,0.17015999175467922,1.5496413846613006,25.448833333333333,0.2697,0.8090999999999999,elevated
2021-01-05,26.94,28.6,24.8,25.34,-0.062340962258645494,1.5729933750328065,25.43183333333333,0.2534,0.7602,elevated
2021-01-06,25.48,26.77,22.14,25.07,-0.01071226272279091,1.581077247689137,25.433,0.2507,0.7521,elevated
2021-01-07,23.67,23.91,22.25,22.37,-0.11395113666816403,1.4804212593939337,25.387999999999998,0.2237,0.6711,elevated
2021-01-08,22.43,23.34,21.42,21.56,-0.036881029461242054,1.5145275448841757,25.312833333333334,0.21559999999999999,0.6467999999999999,elevated
2021-01-11,23.31,24.81,23.23,24.08,0.1105418743998241,1.5143649007534286,25.274166666666666,0.2408,0.7223999999999999,elevated
2021-01-12,23.49,25.15,22.83,23.33,-0.03164153440728157,1.5143492609741283,25.2135,0.23329999999999998,0.6999,elevated
2021-01-13,23.07,24.18,21.92,22.21,-0.04919744812700255,1.4981457837860932,25.126833333333334,0.22210000000000002,0.6663,elevated
